,shopid,userid
15724,192352218,0
15725,192423697,0
15726,192510699,0
15727,192513534,0
15728,192608876,0
15729,192616840,0
15730,192640733,0
15731,192643825,0
15732,192658000,0
15733,192666230,0
15734,192688688,0
15735,192702071,0
15736,192709023,0
15737,192710510,0
15738,192710857,0
15739,192711071,0
15740,192755731,0
15741,192785588,0
15742,192835853,0
15743,192895429,0
15744,192902909,0
15745,192911855,0
15746,192914231,0
15747,192919438,0
15748,192921533,0
15749,192923998,0
15750,192927850,0
15751,192955948,0
15752,192957545,0
15753,192981087,0
15754,192994917,0
15755,192995079,0
15756,192995263,0
15757,192997492,0
15758,193010193,0
15759,193010376,0
15760,193026314,0
15761,193201328,0
15762,193215251,0
15763,193227440,0
15764,193230308,0
15765,193231538,0
15766,193250566,0
15767,193251888,0
15768,193271150,0
15769,193274578,0
15770,193274979,0
15771,193287208,0
15772,193321899,0
15773,193329627,0
15774,193379439,0
15775,193387499,0
15776,193410580,0
15777,193410724,0
15778,193410767,0
15779,193411197,0
15780,193411258,0
15781,193411399,0
15782,193411633,0
15783,193411703,0
15784,193411795,0
15785,193411977,0
15786,193412100,0
15787,193412680,0
15788,193413059,0
15789,193413158,0
15790,193413199,0
15791,193413386,0
15792,193413723,0
15793,193413777,0
15794,193413815,0
15795,193413967,0
15796,193414063,0
15797,193414221,0
15798,193414301,0
15799,193414378,0
15800,193414552,0
15801,193414721,0
15802,193414880,0
15803,193417570,0
15804,193417619,0
15805,193417657,0
15806,193417768,0
15807,193417808,0
15808,193417842,0
15809,193417877,0
15810,193417945,0
15811,193418240,0
15812,193418677,0
15813,193418919,0
15814,193418948,0
15815,193419128,0
15816,193419265,0
15817,193419289,0
15818,193419312,0
15819,193419316,0
15820,193419354,0
15821,193419427,0
15822,193419498,0
15823,193419527,0
15824,193419676,0
15825,193420055,0
15826,193420207,0
15827,193420427,0
15828,193420600,0
15829,193420702,0
15830,193420745,0
15831,193421047,0
15832,193421084,0
15833,193421164,0
15834,193421204,0
15835,193421273,0
15836,193421374,0
15837,193421447,0
15838,193421520,0
15839,193421592,0
15840,193421712,0
15841,193421886,0
15842,193421966,0
15843,193422132,0
15844,193422168,0
15845,193422225,0
15846,193422255,0
15847,193422311,0
15848,193422458,0
15849,193422481,0
15850,193422595,0
15851,193422616,0
15852,193422665,0
15853,193422724,0
15854,193422801,0
15855,193422858,0
15856,193422942,0
15857,193423162,0
15858,193423256,0
15859,193423455,0
15860,193423599,0
15861,193423625,0
15862,193423729,0
15863,193423882,0
15864,193423996,0
15865,193424130,0
15866,193424157,0
15867,193424237,0
15868,193424291,0
15869,193454531,0
15870,193454677,0
15871,193454728,0
15872,193454747,0
15873,193454769,0
15874,193454811,0
15875,193454867,0
15876,193454898,0
15877,193454966,0
15878,193455239,0
15879,193455300,0
15880,193455386,0
15881,193455436,0
15882,193455516,0
15883,193455537,0
15884,193455646,0
15885,193455776,0
15886,193455791,0
15887,193455932,0
15888,193456037,0
15889,193456138,0
15890,193456162,0
15891,193456337,0
15892,193456354,0
15893,193456428,0
15894,193456601,0
15895,193456700,0
15896,193456762,0
15897,193456802,0
15898,193456866,0
15899,193456921,0
15900,193456944,0
15901,193457044,0
15902,193457081,0
15903,193457093,0
15904,193457111,0
15905,193457154,0
15906,193457213,0
15907,193457258,0
15908,193457282,0
15909,193457382,0
15910,193457428,0
15911,193457529,0
15912,193457545,0
15913,193457589,0
15914,193457699,0
15915,193457719,0
15916,193457741,0
15917,193457800,0
15918,193457877,0
15919,193457934,0
15920,193457981,0
15921,193458026,0
15922,193458213,0
15923,193458256,0
15924,193458285,0
15925,193458412,0
15926,193458656,0
15927,193458801,0
15928,193458961,0
15929,193459020,0
15930,193459122,0
15931,193459138,0
15932,193459167,0
15933,193459212,0
15934,193459296,0
15935,193459315,0
15936,193459400,0
15937,193459522,0
15938,193459562,0
15939,193459590,0
15940,193459654,0
15941,193459703,0
15942,193459779,0
15943,193459806,0
15944,193459844,0
15945,193459956,0
15946,193459984,0
15947,193460023,0
15948,193460151,0
15949,193460243,0
15950,193475287,0
15951,193476157,0
15952,193486308,0
15953,193489147,0
15954,193492338,0
15955,193497286,0
15956,193499421,0
15957,193499740,0
15958,193501405,0
15959,193503292,0
15960,193505395,0
15961,193506261,0
15962,193508510,0
15963,193532978,0
15964,193540570,0
15965,193582066,0
15966,193589090,0
15967,193605625,0
15968,193606844,0
15969,193611247,0
15970,193613685,0
15971,193615110,0
15972,193616971,0
15973,193628360,0
15974,193662472,0
15975,193675117,0
15976,193690760,0
15977,193692145,0
15978,193872265,0
15979,193901318,0
15980,193904821,0
15981,193904864,0
15982,193950088,0
15983,193951723,0
15984,193952191,0
15985,193962562,0
15986,193973836,0
15987,194058116,0
15988,194068432,0
15989,194069765,0
15990,194104732,0
15991,194112131,0
15992,194221264,0
15993,194330690,0
15994,194352058,0
15995,194442399,0
15996,194458227,0
15997,194831482,0
15998,194885930,0
15999,194906838,0
16000,194924047,0
16001,194980370,0
16002,194982850,0
16003,195001718,0
16004,195026262,0
16005,195026472,0
16006,195026780,0
16007,195033084,0
16008,195033220,0
16009,195033390,0
16010,195046672,0
16011,195068512,0
16012,195173535,0
16013,195213145,0
16014,195246165,0
16015,195248375,0
16016,195253460,0
16017,195254025,0
16018,195265761,0
16019,195280699,0
16020,195285919,0
16021,195291818,0
16022,195303559,0
16023,195313553,0
16024,195318381,0
16025,195347112,0
16026,195348018,0
16027,195374340,0
16028,195378313,0
16029,195380423,0
16030,195381752,0
16031,195394274,0
16032,195398565,0
16033,195406956,0
16034,195417581,0
16035,195440454,0
16036,195447070,0
16037,195488719,0
16038,195529858,0
16039,195639347,0
16040,195651373,0
16041,195655303,0
16042,195658055,0
16043,195672922,0
16044,195692294,0
16045,195716583,0
16046,195758641,0
16047,195785565,0
16048,195785861,0
16049,195786523,0
16050,195787494,0
16051,195789473,0
16052,195789653,0
16053,195790396,0
16054,195791314,0
16055,195792076,0
16056,195792606,0
16057,195793892,0
16058,195795030,0
16059,195795180,0
16060,195796344,0
16061,195797506,0
16062,195797598,0
16063,195797677,0
16064,195797683,0
16065,195802415,0
16066,195802694,0
16067,195803448,0
16068,195803856,0
16069,195820536,0
16070,195821389,0
16071,195822128,0
16072,195822642,0
16073,195823006,0
16074,195823182,0
16075,195824123,0
16076,195837271,0
16077,195837424,0
16078,195837599,0
16079,195837611,0
16080,195837799,0
16081,195837978,0
16082,195838764,0
16083,195839038,0
16084,195839211,0
16085,195839385,0
16086,195839560,0
16087,195840355,0
16088,195840411,0
16089,195840617,0
16090,195840748,0
16091,195840783,0
16092,195842223,0
16093,195842442,0
16094,195843020,0
16095,195846790,0
16096,195848643,0
16097,195849133,0
16098,195849218,0
16099,195849398,0
16100,195849758,0
16101,195849826,0
16102,195850085,0
16103,195850177,0
16104,195850205,0
16105,195850271,0
16106,195850481,0
16107,195851024,0
16108,195851116,0
16109,195851368,0
16110,195851548,0
16111,195851626,0
16112,195851791,0
16113,195852198,0
16114,195852380,0
16115,195852445,0
16116,195852510,0
16117,195852560,0
16118,195852659,0
16119,195852811,0
16120,195853150,0
16121,195853274,0
16122,195853454,0
16123,195853539,0
16124,195853595,0
16125,195853750,0
16126,195853899,0
16127,195853996,0
16128,195854002,0
16129,195854294,0
16130,195854372,0
16131,195854938,0
16132,195855021,0
16133,195855314,0
16134,195855405,0
16135,195855479,0
16136,195855747,0
16137,195855826,0
16138,195856051,0
16139,195856176,0
16140,195856349,0
16141,195856444,0
16142,195856706,0
16143,195856901,0
16144,195857262,0
16145,195857342,0
16146,195857517,0
16147,195857787,0
16148,195857874,0
16149,195857972,0
16150,195858146,0
16151,195858222,0
16152,195858297,0
16153,195858364,0
16154,195858712,0
16155,195858812,0
16156,195858914,0
16157,195859018,0
16158,195859265,0
16159,195859348,0
16160,195859506,0
16161,195859586,0
16162,195859674,0
16163,195859751,0
16164,195859851,0
16165,195859943,0
16166,195860043,0
16167,195860133,0
16168,195860232,0
16169,195860316,0
16170,195860461,0
16171,195860882,0
16172,195860965,0
16173,195861063,0
16174,195861149,0
16175,195861554,0
16176,195861740,0
16177,195861885,0
16178,195862037,0
16179,195862118,0
16180,195862383,0
16181,195862577,0
16182,195862680,0
16183,195862850,0
16184,195863021,0
16185,195863189,0
16186,195863262,0
16187,195863546,0
16188,195863655,0
16189,195863746,0
16190,195864125,0
16191,195864549,0
16192,195864654,0
16193,195864836,0
16194,195864926,0
16195,195864991,0
16196,195865270,0
16197,195865433,0
16198,195865790,0
16199,195865885,0
16200,195865980,0
16201,195866367,0
16202,195866447,0
16203,195866534,0
16204,195866615,0
16205,195866698,0
16206,195866966,0
16207,195867060,0
16208,195867159,0
16209,195867430,0
16210,195867544,0
16211,195867644,0
16212,195867726,0
16213,195867800,0
16214,195867892,0
16215,195867963,0
16216,195868054,0
16217,195868127,0
16218,195868216,0
16219,195868482,0
16220,195868572,0
16221,195868680,0
16222,195868762,0
16223,195868861,0
16224,195868943,0
16225,195869124,0
16226,195869217,0
16227,195869302,0
16228,195869394,0
16229,195869494,0
16230,195870043,0
16231,195870217,0
16232,195870297,0
16233,195870375,0
16234,195870462,0
16235,195870564,0
16236,195870628,0
16237,195870717,0
16238,195870898,0
16239,195916557,0
16240,195920672,0
16241,195958327,0
16242,195990262,0
16243,196027142,0
16244,196045387,0
16245,196055491,0
16246,196060520,0
16247,196068554,0
16248,196071152,0
16249,196157488,0
16250,196186924,0
16251,196208971,0
16252,196223156,0
16253,196244299,0
16254,196322181,0
16255,196327190,0
16256,196334727,0
16257,196404034,0
16258,196416154,0
16259,196528488,0
16260,196535720,0
16261,196561704,0
16262,196583745,0
16263,196611930,0
16264,196621367,0
16265,196632013,0
16266,196638165,0
16267,196652292,0
16268,196656143,0
16269,196656821,0
16270,196661367,0
16271,196661552,0
16272,196662499,0
16273,196663724,0
16274,196663872,0
16275,196664960,0
16276,196665135,0
16277,196665600,0
16278,196666077,0
16279,196666252,0
16280,196666404,0
16281,196666576,0
16282,196667536,0
16283,196668026,0
16284,196673000,0
16285,196673373,0
16286,196675523,0
16287,196676349,0
16288,196676933,0
16289,196677500,0
16290,196677891,0
16291,196678241,0
16292,196698418,0
16293,196734681,0
16294,196765560,0
16295,196789061,0
16296,196870912,0
16297,196986099,0
16298,196989640,0
16299,197009834,0
16300,197012334,0
16301,197022805,0
16302,197031245,0
16303,197124383,0
16304,197128521,0
16305,197191551,0
16306,197255900,0
16307,197262942,0
16308,198109367,0
16309,198126539,0
16310,198148265,0
16311,198153639,0
16312,198166872,0
16313,198172755,0
16314,198280630,0
16315,198368726,0
16316,198407239,0
16317,198413743,0
16318,198416348,0
16319,198435400,0
16320,198616163,0
16321,198682677,0
16322,198769269,0
16323,198783112,0
16324,198787028,0
16325,198805547,0
16326,198806149,0
16327,198821697,0
16328,198822002,0
16329,198822707,0
16330,198823896,0
16331,198825149,0
16332,198825355,0
16333,198830993,0
16334,198831523,0
16335,198832392,0
16336,198832565,0
16337,198836985,0
16338,198837738,0
16339,198838065,0
16340,198839360,0
16341,198840942,0
16342,198841134,0
16343,198842491,0
16344,198845181,0
16345,198847478,0
16346,198847697,0
16347,198848816,0
16348,198849204,0
16349,198873352,0
16350,198880059,0
16351,198880929,0
16352,198881270,0
16353,198883035,0
16354,198883802,0
16355,198884188,0
16356,198885358,0
16357,198885531,0
16358,198885676,0
16359,198887118,0
16360,198889823,0
16361,198890975,0
16362,198892955,0
16363,198893156,0
16364,198893933,0
16365,198894153,0
16366,198895924,0
16367,198897294,0
16368,198897466,0
16369,198897647,0
16370,198898513,0
16371,198900340,0
16372,198901276,0
16373,198901766,0
16374,198902912,0
16375,198903578,0
16376,198904063,0
16377,198904525,0
16378,198928472,0
16379,198938415,0
16380,198944876,0
16381,198946666,0
16382,198946829,0
16383,198947689,0
16384,198948872,0
16385,198949253,0
16386,198950756,0
16387,198958740,0
16388,198959780,0
16389,198961237,0
16390,198963648,0
16391,198965729,0
16392,198965938,0
16393,198970273,0
16394,198976934,0
16395,198977753,0
16396,198978082,0
16397,198978402,0
16398,198979770,0
16399,198980477,0
16400,198981425,0
16401,198982049,0
16402,198989056,0
16403,198990805,0
16404,198991949,0
16405,198992527,0
16406,198992699,0
16407,198993628,0
16408,199007230,0
16409,199011072,0
16410,199012152,0
16411,199012443,0
16412,199012607,0
16413,199013496,0
16414,199015231,0
16415,199017052,0
16416,199018951,0
16417,199020287,0
16418,199021690,0
16419,199022197,0
16420,199022351,0
16421,199024937,0
16422,199025480,0
16423,199026968,0
16424,199027699,0
16425,199045848,0
16426,199047120,0
16427,199048378,0
16428,199048551,0
16429,199049538,0
16430,199049889,0
16431,199050630,0
16432,199051757,0
16433,199055625,0
16434,199080999,0
16435,199081963,0
16436,199082089,0
16437,199082366,0
16438,199082485,0
16439,199085867,0
16440,199087729,0
16441,199088299,0
16442,199089048,0
16443,199090494,0
16444,199092434,0
16445,199093378,0
16446,199093562,0
16447,199096236,0
16448,199097177,0
16449,199097612,0
16450,199097933,0
16451,199098024,0
16452,199098091,0
16453,199098346,0
16454,199099091,0
16455,199099318,0
16456,199099924,0
16457,199100889,0
16458,199136227,0
16459,199169964,0
16460,199236228,0
16461,199248347,0
16462,199248399,0
16463,199248444,0
16464,199248565,0
16465,199248625,0
16466,199248667,0
16467,199248806,0
16468,199248863,0
16469,199248999,0
16470,199249107,0
16471,199249169,0
16472,199249472,0
16473,199249525,0
16474,199249572,0
16475,199249615,0
16476,199249813,0
16477,199249930,0
16478,199249978,0
16479,199250033,0
16480,199250079,0
16481,199250128,0
16482,199250286,0
16483,199250417,0
16484,199250472,0
16485,199251057,0
16486,199251233,0
16487,199251273,0
16488,199253395,0
16489,199253591,0
16490,199254014,0
16491,199254107,0
16492,199254273,0
16493,199254380,0
16494,199254493,0
16495,199254554,0
16496,199254612,0
16497,199254921,0
16498,199255130,0
16499,199255293,0
16500,199255316,0
16501,199255465,0
16502,199255620,0
16503,199255796,0
16504,199256075,0
16505,199256447,0
16506,199256521,0
16507,199256593,0
16508,199256662,0
16509,199257308,0
16510,199257485,0
16511,199258162,0
16512,199259632,0
16513,199259674,0
16514,199259902,0
16515,199260352,0
16516,199261020,0
16517,199262409,0
16518,199264096,0
16519,199268877,0
16520,199272342,0
16521,199275276,0
16522,199277879,0
16523,199283107,0
16524,199284771,0
16525,199291888,0
16526,199304282,0
16527,199312550,0
16528,199312752,0
16529,199312826,0
16530,199312992,0
16531,199313030,0
16532,199313138,0
16533,199313539,0
16534,199313605,0
16535,199313743,0
16536,199313750,0
16537,199313824,0
16538,199313848,0
16539,199313901,0
16540,199313939,0
16541,199314053,0
16542,199314069,0
16543,199314560,0
16544,199314629,0
16545,199314713,0
16546,199314784,0
16547,199315004,0
16548,199315066,0
16549,199315287,0
16550,199315345,0
16551,199315755,0
16552,199315973,0
16553,199316119,0
16554,199316221,0
16555,199316284,0
16556,199316386,0
16557,199316625,0
16558,199316649,0
16559,199316860,0
16560,199316910,0
16561,199316990,0
16562,199317058,0
16563,199317134,0
16564,199317211,0
16565,199317306,0
16566,199317434,0
16567,199318080,0
16568,199318246,0
16569,199318474,0
16570,199318568,0
16571,199318870,0
16572,199318940,0
16573,199319173,0
16574,199319278,0
16575,199319509,0
16576,199319863,0
16577,199319934,0
16578,199319995,0
16579,199320067,0
16580,199320216,0
16581,199320334,0
16582,199320549,0
16583,199320766,0
16584,199320833,0
16585,199320905,0
16586,199321035,0
16587,199321091,0
16588,199321299,0
16589,199321357,0
16590,199321443,0
16591,199326302,0
16592,199326387,0
16593,199326838,0
16594,199327099,0
16595,199327564,0
16596,199327702,0
16597,199327846,0
16598,199327917,0
16599,199328187,0
16600,199328385,0
16601,199328529,0
16602,199328585,0
16603,199328652,0
16604,199328999,0
16605,199329622,0
16606,199329701,0
16607,199329814,0
16608,199330038,0
16609,199330244,0
16610,199330381,0
16611,199330637,0
16612,199330789,0
16613,199330870,0
16614,199331009,0
16615,199331403,0
16616,199331558,0
16617,199331889,0
16618,199332019,0
16619,199332189,0
16620,199332259,0
16621,199332428,0
16622,199332503,0
16623,199332660,0
16624,199332805,0
16625,199332938,0
16626,199333248,0
16627,199333314,0
16628,199333480,0
16629,199333621,0
16630,199333690,0
16631,199333834,0
16632,199334359,0
16633,199334515,0
16634,199334718,0
16635,199335052,0
16636,199335430,0
16637,199336066,0
16638,199336144,0
16639,199336234,0
16640,199336388,0
16641,199336996,0
16642,199337048,0
16643,199337201,0
16644,199337434,0
16645,199337525,0
16646,199337881,0
16647,199338184,0
16648,199338389,0
16649,199338494,0
16650,199338699,0
16651,199338775,0
16652,199338962,0
16653,199339670,0
16654,199340004,0
16655,199340262,0
16656,199340506,0
16657,199340649,0
16658,199340891,0
16659,199340976,0
16660,199341210,0
16661,199341406,0
16662,199363077,0
16663,199363902,0
16664,199364174,0
16665,199364466,0
16666,199364856,0
16667,199366438,0
16668,199366542,0
16669,199366620,0
16670,199366777,0
16671,199367327,0
16672,199367405,0
16673,199367768,0
16674,199369097,0
16675,199369187,0
16676,199369573,0
16677,199369652,0
16678,199369736,0
16679,199369810,0
16680,199370285,0
16681,199370435,0
16682,199370605,0
16683,199370696,0
16684,199370877,0
16685,199371413,0
16686,199372367,0
16687,199372762,0
16688,199373333,0
16689,199373663,0
16690,199374069,0
16691,199374311,0
16692,199374384,0
16693,199374630,0
16694,199374774,0
16695,199375614,0
16696,199375680,0
16697,199375813,0
16698,199376413,0
16699,199377176,0
16700,199377646,0
16701,199377725,0
16702,199377794,0
16703,199378411,0
16704,199378801,0
16705,199379128,0
16706,199379737,0
16707,199380349,0
16708,199380897,0
16709,199381227,0
16710,199381394,0
16711,199381473,0
16712,199381557,0
16713,199381620,0
16714,199381841,0
16715,199381907,0
16716,199382144,0
16717,199382208,0
16718,199382629,0
16719,199383293,0
16720,199383347,0
16721,199383638,0
16722,199383908,0
16723,199383978,0
16724,199384180,0
16725,199384303,0
16726,199384367,0
16727,199384563,0
16728,199385393,0
16729,199418416,0
16730,199420497,0
16731,199427666,0
16732,199500133,0
16733,199501409,0
16734,199506172,0
16735,199524367,0
16736,199565505,0
16737,199596523,0
16738,199604762,0
16739,199606738,0
16740,199611020,0
16741,199683337,0
16742,199719771,0
16743,199774251,0
16744,199845235,0
16745,199846487,0
16746,199867753,0
16747,199923322,0
16748,199928165,0
16749,199928667,0
16750,199939750,0
16751,199940024,0
16752,199941613,0
16753,199944671,0
16754,199946683,0
16755,199947202,0
16756,199948855,0
16757,199949768,0
16758,199956195,0
16759,199960720,0
16760,199977165,0
16761,199980214,0
16762,199998660,0
16763,200066660,0
16764,200086225,0
16765,200224356,0
16766,200255504,0
16767,200290280,0
16768,200296452,0
16769,200499418,0
16770,200667339,0
16771,200677761,0
16772,200750948,0
16773,200752241,0
16774,200757273,0
16775,200773571,0
16776,200836451,0
16777,200865291,0
16778,200879885,0
16779,200919198,0
16780,200932116,0
16781,200936054,0
16782,200941868,0
16783,200982615,0
16784,201015462,0
16785,201118334,0
16786,201152401,0
16787,201152829,0
16788,201155449,0
16789,201170081,0
16790,201173128,0
16791,201173884,0
16792,201175339,0
16793,201175811,0
16794,201178731,0
16795,201180046,0
16796,201180702,0
16797,201185983,0
16798,201197201,0
16799,201197635,0
16800,201198434,0
16801,201200619,0
16802,201202473,0
16803,201203189,0
16804,201208783,0
16805,201210489,0
16806,201210890,0
16807,201211756,0
16808,201214256,0
16809,201214415,0
16810,201224991,0
16811,201225163,0
16812,201226295,0
16813,201227257,0
16814,201227446,0
16815,201227997,0
16816,201232115,0
16817,201232608,0
16818,201234372,0
16819,201235024,0
16820,201236226,0
16821,201237274,0
16822,201237676,0
16823,201237880,0
16824,201239380,0
16825,201239700,0
16826,201240453,0
16827,201241154,0
16828,201241968,0
16829,201243616,0
16830,201245639,0
16831,201285779,0
16832,201286162,0
16833,201287138,0
16834,201287310,0
16835,201289019,0
16836,201290404,0
16837,201293999,0
16838,201294364,0
16839,201295260,0
16840,201296081,0
16841,201296269,0
16842,201299639,0
16843,201311062,0
16844,201312226,0
16845,201312470,0
16846,201312605,0
16847,201313227,0
16848,201313518,0
16849,201314491,0
16850,201315106,0
16851,201315225,0
16852,201315711,0
16853,201316248,0
16854,201316758,0
16855,201317906,0
16856,201318660,0
16857,201318932,0
16858,201319605,0
16859,201319869,0
16860,201320676,0
16861,201321199,0
16862,201322039,0
16863,201322792,0
16864,201324505,0
16865,201324722,0
16866,201325240,0
16867,201325514,0
16868,201326574,0
16869,201326755,0
16870,201326940,0
16871,201327112,0
16872,201327788,0
16873,201329696,0
16874,201330867,0
16875,201331625,0
16876,201331804,0
16877,201331890,0
16878,201333035,0
16879,201333112,0
16880,201333434,0
16881,201338375,0
16882,201369764,0
16883,201370404,0
16884,201370474,0
16885,201370590,0
16886,201370855,0
16887,201371009,0
16888,201372271,0
16889,201372396,0
16890,201372765,0
16891,201421408,0
16892,201428849,0
16893,201486123,0
16894,201486146,0
16895,201486837,0
16896,201491036,0
16897,201493209,0
16898,201500703,0
16899,201502649,0
16900,201503467,0
16901,201512898,0
16902,201514377,0
16903,201515860,0
16904,201515990,0
16905,201516050,0
16906,201516110,0
16907,201516240,0
16908,201516290,0
16909,201516406,0
16910,201517236,0
16911,201517647,0
16912,201517779,0
16913,201518350,0
16914,201518816,0
16915,201519111,0
16916,201519883,0
16917,201520078,0
16918,201520468,0
16919,201520573,0
16920,201520677,0
16921,201521446,0
16922,201521601,0
16923,201521773,0
16924,201521973,0
16925,201521985,0
16926,201522295,0
16927,201522748,0
16928,201522855,0
16929,201522942,0
16930,201523250,0
16931,201523460,0
16932,201523809,0
16933,201524297,0
16934,201524461,0
16935,201524518,0
16936,201524578,0
16937,201524885,0
16938,201524942,0
16939,201525040,0
16940,201525309,0
16941,201525385,0
16942,201526085,0
16943,201526882,0
16944,201527916,0
16945,201527989,0
16946,201528072,0
16947,201528166,0
16948,201528465,0
16949,201528493,0
16950,201528786,0
16951,201529769,0
16952,201529913,0
16953,201530245,0
16954,201530484,0
16955,201530514,0
16956,201530603,0
16957,201532087,0
16958,201532424,0
16959,201532674,0
16960,201532957,0
16961,201533384,0
16962,201533492,0
16963,201533544,0
16964,201533975,0
16965,201534092,0
16966,201534721,0
16967,201535103,0
16968,201535601,0
16969,201536079,0
16970,201537057,0
16971,201537424,0
16972,201537665,0
16973,201537882,0
16974,201537884,0
16975,201538532,0
16976,201539234,0
16977,201539499,0
16978,201539626,0
16979,201539699,0
16980,201539907,0
16981,201539978,0
16982,201540293,0
16983,201540759,0
16984,201540937,0
16985,201541089,0
16986,201541122,0
16987,201541174,0
16988,201541444,0
16989,201541568,0
16990,201541673,0
16991,201541948,0
16992,201556266,0
16993,201556618,0
16994,201556664,0
16995,201557077,0
16996,201557398,0
16997,201557500,0
16998,201557550,0
16999,201557737,0
17000,201558045,0
17001,201558882,0
17002,201559306,0
17003,201559414,0
17004,201559598,0
17005,201559658,0
17006,201560006,0
17007,201560122,0
17008,201560237,0
17009,201560424,0
17010,201560530,0
17011,201560819,0
17012,201560898,0
17013,201561910,0
17014,201562348,0
17015,201562387,0
17016,201562609,0
17017,201562808,0
17018,201562992,0
17019,201563074,0
17020,201563565,0
17021,201563608,0
17022,201564115,0
17023,201569161,0
17024,201570013,0
17025,201570699,0
17026,201570838,0
17027,201571106,0
17028,201571314,0
17029,201571658,0
17030,201571757,0
17031,201572455,0
17032,201572730,0
17033,201573045,0
17034,201573410,0
17035,201574187,0
17036,201574241,0
17037,201574403,0
17038,201575274,0
17039,201575329,0
17040,201581699,0
17041,201596627,0
17042,201597209,0
17043,201597262,0
17044,201597304,0
17045,201598623,0
17046,201600201,0
17047,201600270,0
17048,201600369,0
17049,201600444,0
17050,201600821,0
17051,201600948,0
17052,201601380,0
17053,201601731,0
17054,201603354,0
17055,201603448,0
17056,201603821,0
17057,201604997,0
17058,201605318,0
17059,201605384,0
17060,201605763,0
17061,201606448,0
17062,201606673,0
17063,201607566,0
17064,201608977,0
17065,201609977,0
17066,201611041,0
17067,201611373,0
17068,201611921,0
17069,201612032,0
17070,201697665,0
17071,201702196,0
17072,201708299,0
17073,201712303,0
17074,201724978,0
17075,201728047,0
17076,201739883,0
17077,201755110,0
17078,201776574,0
17079,201780150,0
17080,201780868,0
17081,201783462,0
17082,201784328,0
17083,201786500,0
17084,201789471,0
17085,201792392,0
17086,201792532,0
17087,201795041,0
17088,201799605,0
17089,201800445,0
17090,201802150,0
17091,201802785,0
17092,201805178,0
17093,201806724,0
17094,201807146,0
17095,201809118,0
17096,201811139,0
17097,201811325,0
17098,201819531,0
17099,201833864,0
17100,201842067,0
17101,201850739,0
17102,201850871,0
17103,201993822,0
17104,202002346,0
17105,202021078,0
17106,202034241,0
17107,202064499,0
17108,202065198,0
17109,202065523,0
17110,202065797,0
17111,202084397,0
17112,202094100,0
17113,202098206,0
17114,202109647,0
17115,202109966,0
17116,202151226,0
17117,202168168,0
17118,202215866,0
17119,202215910,0
17120,202215975,0
17121,202216060,0
17122,202216171,0
17123,202216222,0
17124,202216282,0
17125,202216359,0
17126,202216374,0
17127,202216633,0
17128,202216722,0
17129,202216795,0
17130,202301303,0
17131,202321056,0
17132,202326087,0
17133,202339903,0
17134,202343389,0
17135,202346483,0
17136,202407295,0
17137,202524225,0
17138,202527402,0
17139,202529043,0
17140,202673851,0
17141,202682810,0
17142,202783274,0
17143,202790774,0
17144,202792088,0
17145,202815812,0
17146,202818022,0
17147,202840053,0
17148,202846160,0
17149,202848405,0
17150,202861418,0
17151,202863045,0
17152,202867871,0
17153,202874285,0
17154,202880556,0
17155,202888288,0
17156,202901777,0
17157,202902171,0
17158,202903136,0
17159,202904394,0
17160,202906226,0
17161,202906583,0
17162,202906855,0
17163,202912182,0
17164,202917852,0
17165,202920420,0
17166,202920845,0
17167,202922251,0
17168,202923086,0
17169,202923371,0
17170,202924079,0
17171,202924670,0
17172,202925041,0
17173,202925375,0
17174,202927928,0
17175,202941789,0
17176,202943576,0
17177,202944536,0
17178,202946928,0
17179,202947614,0
17180,202949329,0
17181,202950200,0
17182,202951031,0
17183,202952366,0
17184,202952575,0
17185,202953329,0
17186,202955110,0
17187,202958131,0
17188,202959785,0
17189,202960637,0
17190,202962209,0
17191,202976392,0
17192,202977301,0
17193,202978167,0
17194,202979125,0
17195,202980356,0
17196,202992107,0
17197,203005203,0
17198,203008277,0
17199,203010815,0
17200,203024235,0
17201,203067006,0
17202,203067078,0
17203,203067732,0
17204,203068113,0
17205,203068705,0
17206,203070501,0
17207,203071326,0
17208,203072455,0
17209,203072737,0
17210,203073328,0
17211,203073982,0
17212,203074526,0
17213,203075777,0
17214,203076706,0
17215,203077016,0
17216,203078475,0
17217,203078554,0
17218,203078641,0
17219,203079213,0
17220,203079709,0
17221,203084360,0
17222,203084799,0
17223,203085847,0
17224,203086608,0
17225,203086720,0
17226,203086854,0
17227,203088340,0
17228,203088394,0
17229,203088837,0
17230,203089147,0
17231,203089252,0
17232,203089665,0
17233,203090989,0
17234,203091088,0
17235,203091205,0
17236,203091622,0
17237,203092665,0
17238,203092909,0
17239,203095067,0
17240,203096198,0
17241,203097905,0
17242,203098462,0
17243,203098733,0
17244,203099571,0
17245,203101527,0
17246,203106419,0
17247,203106853,0
17248,203107719,0
17249,203107990,0
17250,203108284,0
17251,203108688,0
17252,203121757,0
17253,203121906,0
17254,203123499,0
17255,203123989,0
17256,203124191,0
17257,203124537,0
17258,203127948,0
17259,203128466,0
17260,203131912,0
17261,203132435,0
17262,203133938,0
17263,203134435,0
17264,203136340,0
17265,203161161,0
17266,203162281,0
17267,203166432,0
17268,203167363,0
17269,203167508,0
17270,203168757,0
17271,203170144,0
17272,203170586,0
17273,203172368,0
17274,203173488,0
17275,203178447,0
17276,203195819,0
17277,203196689,0
