shopid,userid
187007518,0
187008125,0
187008230,0
187008316,0
187008508,0
187008895,0
187009488,0
187009691,0
187009813,0
187010081,0
187010422,0
187011183,0
187013611,0
187013817,0
187014700,0
187015335,0
187015589,0
187015704,0
187016285,0
187016507,0
187016865,0
187017353,0
187017923,0
187018078,0
187018111,0
187018298,0
187018719,0
187018810,0
187018849,0
187019925,0
187020577,0
187020861,0
187021910,0
187022073,0
187023339,0
187023449,0
187024337,0
187024874,0
187025946,0
187026141,0
187026549,0
187027445,0
187029215,0
187031325,0
187034930,0
187035879,0
187036432,0
187037910,0
187038713,0
187041297,0
187045762,0
187057216,0
187078022,0
187081614,0
187081805,0
187082599,0
187084754,0
187085319,0
187086325,0
187086808,0
187087765,0
187089693,0
187090479,0
187090764,0
187091261,0
187091464,0
187093171,0
187093699,0
187093774,0
187096546,0
187096728,0
187096742,0
187096954,0
187098061,0
187099252,0
187101101,0
187101463,0
187102038,0
187102708,0
187103056,0
187104207,0
187104440,0
187104836,0
187105627,0
187107283,0
187108428,0
187108606,0
187110604,0
187110939,0
187111621,0
187112396,0
187112648,0
187117066,0
187118478,0
187118663,0
187120081,0
187120373,0
187121018,0
187122894,0
187123345,0
187123584,0
187123853,0
187128153,0
187128778,0
187128791,0
187128961,0
187129170,0
187129435,0
187136563,0
187137727,0
187138269,0
187145569,0
187147507,0
187147834,0
187147999,0
187148651,0
187150017,0
187150193,0
187150862,0
187151060,0
187151667,0
187152170,0
187161459,0
187161959,0
187165206,0
187165896,0
187166051,0
187166408,0
187166568,0
187167408,0
187168582,0
187169701,0
187170026,0
187170409,0
187171036,0
187171242,0
187172443,0
187172612,0
187174023,0
187182457,0
187184392,0
187187835,0
187188199,0
187190158,0
187191478,0
187195557,0
187196971,0
187196977,0
187199565,0
187200806,0
187200946,0
187203800,0
187204316,0
187206508,0
187207519,0
187209520,0
187211517,0
187212180,0
187216205,0
187216234,0
187219973,0
187222944,0
187223570,0
187223900,0
187224066,0
187224982,0
187227180,0
187295376,0
187342268,0
187350317,0
187387145,0
187392216,0
187392995,0
187393329,0
187393535,0
187395229,0
187396596,0
187397755,0
187398008,0
187398132,0
187417760,0
187419135,0
187425504,0
187444333,0
187469270,0
187490935,0
187495379,0
187497604,0
187513114,0
187518229,0
187518984,0
187525136,0
187525171,0
187530334,0
187532519,0
187532720,0
187532841,0
187533326,0
187538582,0
187540351,0
187545056,0
187548619,0
187550587,0
187570150,0
187574730,0
187598248,0
187637169,0
187637959,0
187692902,0
187709005,0
187728745,0
187774364,0
187775937,0
187786476,0
187796551,0
187803368,0
187828925,0
187860181,0
187881563,0
187909436,0
188037097,0
188100507,0
188116771,0
188252938,0
188261636,0
188265068,0
188272480,0
188285782,0
188285813,0
188300933,0
188311653,0
188313308,0
188323737,31215088
188324406,0
188335097,0
188337730,0
188348865,0
188358891,0
188359102,0
188359129,0
188359661,0
188359917,0
188360696,0
188360868,0
188368491,0
188383142,0
188408732,0
188427974,0
188438919,0
188449267,0
188472969,0
188546697,31916119
188552887,0
188553471,0
188562478,0
188564293,0
188566785,0
188578159,0
188598900,0
188605344,0
188618643,0
188635553,0
188635615,0
188645799,0
188665447,0
188690274,0
188695666,0
188718920,0
188816385,0
188830012,0
188838430,0
188854351,0
188860983,0
188868325,0
188871693,0
188879787,0
188900489,0
188912438,0
188918107,0
188926275,0
188926513,0
188942494,0
188947010,0
188954919,0
188956179,0
189004893,0
189005089,0
189031483,0
189053145,0
189153124,0
189157401,0
189162617,0
189168720,0
189171276,0
189199394,0
189204990,0
189208169,0
189210647,0
189220212,0
189246464,0
189267435,0
189278789,0
189280848,0
189308408,27456547
189324331,0
189418777,0
189442502,0
189446314,0
189466944,0
189481016,0
189485658,0
189510333,0
189510966,0
189527517,0
189530112,0
189530229,0
189531438,0
189533298,0
189533992,0
189536028,0
189538248,0
189540293,0
189544563,799445
189560423,0
189562924,0
189563775,0
189564076,0
189569086,0
189569307,0
189569416,0
189569632,0
189569740,0
189571199,0
189574229,0
189577561,0
189579601,0
189600925,0
189603270,0
189605067,0
189607124,0
189607926,0
189658650,0
189706871,0
189709678,0
189741339,0
189745549,0
189783049,0
189837103,0
189944472,0
189983587,0
190079447,0
190131026,0
190225711,0
190335122,0
190347959,0
190357102,0
190372020,0
190375573,0
190392108,0
190400231,0
190405029,0
190418261,0
190434361,0
190493212,0
190494316,0
190496169,0
190503154,0
190503847,0
190506382,0
190506664,0
190507042,0
190511354,0
190512141,0
190518405,0
190528356,0
190539712,0
190542438,0
190545983,0
190548438,0
190550928,0
190553028,0
190556177,0
190557713,0
190557874,0
190609162,0
190611604,0
190618473,0
190620536,0
190626947,0
190648689,0
190664617,0
190670242,0
190674620,0
190674726,0
190675783,0
190677908,0
190686845,0
190688434,0
190689322,0
190689563,0
190690110,0
190690329,0
190690415,0
190691176,0
190691329,0
190691379,0
190691494,0
190691921,0
190692145,0
190692719,0
190693061,0
190693708,0
190693910,0
190713206,0
190714108,0
190714405,0
190714582,0
190714822,0
190714883,0
190715989,0
190716051,0
190716363,0
190716468,0
190717046,0
190717219,0
190717739,0
190722153,0
190756376,0
190756527,0
190757494,0
190757565,0
190757673,0
190759378,0
190759944,0
190760564,0
190761507,0
190762080,0
190764407,0
190764686,0
190767220,0
190769236,0
190770647,0
190775427,0
190780457,0
190781010,0
190782710,0
190783375,0
190783416,0
190783778,0
190784032,0
190784094,0
190784300,0
190784345,0
190784486,0
190784568,0
190784804,0
190785196,0
190785294,0
190785342,0
190785531,0
190785781,0
190785956,0
190785997,0
190786099,0
190786248,0
190786475,0
190788007,0
190791228,0
190792815,0
190792971,0
190793125,0
190793215,0
190793267,0
190793326,0
190860392,0
190916370,0
190921320,0
190928881,0
190943814,0
190948010,0
190949154,0
190949639,0
190949800,0
190949940,0
190949997,0
190951320,0
190951548,0
190952028,0
190952341,0
190953031,0
190953812,0
190953880,0
190955213,0
190955336,0
190955554,0
190955655,0
190955985,0
190956056,0
190956396,0
190956518,0
190956660,0
190957099,0
190957156,0
190957583,0
190957829,0
190957886,0
190958365,0
190958485,0
190958609,0
190958661,0
190958891,0
190959051,0
190959689,0
190959746,0
190960248,0
190960779,0
190961198,0
190961258,0
190961276,0
190961431,0
190961827,0
190962388,0
190962506,0
190963360,0
190963465,0
190963792,0
190963845,0
190964029,0
190964399,0
190964921,0
190965050,0
190965095,0
190965341,0
190965576,0
190965820,0
190965920,0
190966025,0
190966071,0
190966333,0
190966663,0
190966718,0
190967160,0
190967494,0
190967596,0
190967921,0
190967984,0
190968041,0
190968148,0
190968325,0
190968685,0
190968753,0
190968930,0
190969009,0
190969466,0
190970110,0
190970218,0
190970270,0
190970323,0
190970831,0
190971100,0
190971306,0
190972289,0
190972384,0
190972780,0
190972991,0
190973174,0
190973468,0
190973751,0
190973917,0
190974025,0
190974261,0
190974413,0
190974602,0
190974860,0
190974914,0
190975339,0
190975406,0
190975691,0
190975766,0
190975939,0
190976245,0
190976297,0
190976992,0
190977056,0
190977575,0
190979801,0
190981512,0
190981568,0
190981932,0
190981991,0
190982081,0
190982131,0
190982178,0
190982276,0
190982838,0
190983007,0
190983316,0
190983648,0
190983712,0
190985770,0
190988548,0
190990706,0
190990872,0
190991376,0
190992212,0
190995092,0
190995218,0
190996042,0
190998813,0
191000202,0
191000229,0
191001001,0
191001916,0
191002262,0
191004370,0
191018400,0
191024794,0
191027700,0
191035305,0
191036219,0
191036580,0
191036960,0
191038507,0
191041487,0
191047406,0
191048966,0
191049652,0
191051509,0
191051556,0
191053358,0
191054228,0
191054879,0
191058040,0
191060361,0
191060595,0
191061209,0
191061934,0
191063888,0
191064512,0
191065147,0
191065421,0
191067171,0
191067783,0
191068316,0
191069074,0
191069813,0
191072979,0
191076071,0
191088368,0
191092467,0
191098010,0
191124229,0
191126530,0
191143108,0
191153408,0
191161222,0
191161695,0
191165049,0
191166452,0
191166476,0
191167217,0
191167365,0
191168819,0
191172314,0
191262756,0
191263150,0
191264293,0
191265306,0
191265727,0
191266374,0
191267276,0
191267944,0
191268826,0
191279753,0
191280229,0
191284838,0
191285578,214925963
191285650,0
191286770,0
191287735,0
191288001,0
191288226,0
191288665,0
191292826,0
191295119,0
191295947,0
191296692,0
191297350,0
191298005,0
191298474,0
191299164,0
191301718,0
191303964,0
191305231,0
191305484,0
191308402,0
191309817,0
191336058,0
191365751,0
191377611,0
191388784,0
191393856,0
191399586,0
191400528,0
191401284,0
191401581,0
191402208,0
191403869,0
191403980,0
191404803,0
191405634,0
191410288,0
191422404,0
191422658,0
191422842,0
191424544,0
191425071,0
191427326,0
191427932,0
191428723,0
191428861,0
191428903,0
191429071,0
191429248,0
191429759,0
191429967,0
191430718,0
191431437,0
191432219,0
191432472,0
191432891,0
191432982,0
191433205,0
191433762,0
191434852,0
191435465,0
191438670,0
191439581,0
191440686,0
191448271,0
191449441,191211430
191459593,0
191473652,0
191486205,0
191487366,0
191487832,0
191495760,0
191512288,0
191513145,0
191515187,0
191522960,0
191523325,0
191523667,0
191524952,0
191526848,0
191528472,0
191529238,0
191535443,0
191539614,0
191541618,0
191541899,0
191543525,0
191571401,0
191572436,0
191574217,0
191576353,0
191577883,0
191578068,0
191580015,0
191580238,0
191584384,0
191587184,0
191588540,0
191589637,0
191589789,0
191590567,0
191594303,0
191594483,0
191594874,0
191595224,0
191596225,0
191596405,0
191598354,0
191628031,0
191631126,0
191672625,0
191673591,0
191674006,179171579
191680465,0
191680840,0
191681398,0
191683339,0
191683605,0
191685685,0
191702307,0
191702529,0
191703960,0
191712246,0
191712751,0
191716092,0
191718593,0
191718816,0
191721827,0
191730576,0
191737087,0
191737313,0
191738793,0
191739240,0
191739463,0
191740380,0
191741982,0
191743666,0
191744696,0
191745427,0
191750289,0
191777419,0
191800235,0
191802317,0
191802485,0
191805979,0
191807385,0
191809245,0
191810328,0
191812970,0
191813528,0
191831127,0
191831202,0
191834612,0
191835040,0
191837158,0
191843833,0
191856720,0
191874773,0
191874950,0
191875136,0
191877358,0
191881185,0
191881964,0
191882550,0
191884866,0
191930654,0
191935838,0
191937147,0
191937285,0
191938272,0
191938879,0
191939194,0
191939507,0
191941347,0
191943299,0
191944760,0
191948236,0
191948356,0
191948484,0
191950878,0
191952190,0
191954362,0
191955277,0
191955692,0
191956343,0
191956620,0
191956974,0
191957699,0
191959699,0
191959858,0
191961598,0
191962198,0
191962367,0
191962526,0
191962857,0
191962920,0
191963349,0
191963504,0
191963637,0
191963701,0
191963775,0
191963919,0
191963986,0
191964403,0
191964658,0
191965124,0
191965455,0
191966187,0
191966482,0
191966898,0
191967013,0
191967323,0
191967675,0
191968606,0
191968802,0
191969075,0
191970093,0
191970163,0
191970774,0
191971184,0
191971229,0
191971695,0
191971767,0
191971901,0
191972442,0
191973064,0
191973090,0
191973302,0
191973710,0
191973955,0
191973988,0
191974584,0
191975536,0
191975572,0
191975748,0
191976522,0
191977016,0
191977199,0
191977465,0
191977907,0
191978168,0
191978715,0
191978873,0
191978997,0
191979157,0
191979315,0
191979969,0
191980522,0
191980789,0
191980836,0
191981413,0
191981457,0
191982408,0
191982526,0
191984069,0
191984372,0
191985562,0
191985868,0
191986312,0
191986467,0
191986879,0
191987634,0
191987698,0
191988834,0
191989008,0
191989172,0
191989327,0
191989538,0
191989892,0
191990128,0
191990546,0
191991307,0
191992500,0
191992839,0
191993199,0
191993763,0
191994488,0
191997917,0
191998013,0
191998943,0
191999422,0
191999500,0
192000373,0
192000874,0
192001449,0
192001805,0
192002738,0
192002970,0
192082717,0
192091612,0
192098643,0
192104186,0
192142250,0
192218065,0
192352218,0
192423697,0
192510699,0
192513534,0
192608876,213646699
192616840,0
192640733,0
192643825,0
192658000,0
192666230,0
192688688,0
192702071,0
192709023,0
192710510,0
192710857,0
192711071,0
192755731,0
192785588,0
192835853,0
192895429,0
192902909,0
192911855,0
192914231,0
192919438,4624716
192921533,0
192923998,0
192927850,0
192955948,0
192957545,0
192981087,0
192994917,0
192995079,0
192995263,0
192997492,0
193010193,0
193010376,0
193026314,0
193201328,0
193215251,0
193227440,0
193230308,0
193231538,0
193250566,0
193251888,0
193271150,0
193274578,0
193274979,0
193287208,0
193321899,0
193329627,0
193379439,0
193387499,0
193410580,0
193410724,0
193410767,0
193411197,0
193411258,0
193411399,0
193411633,0
193411703,0
193411795,0
193411977,0
193412100,0
193412680,0
193413059,0
193413158,0
193413199,0
193413386,0
193413723,0
193413777,0
193413815,0
193413967,0
193414063,0
193414221,0
193414301,0
193414378,0
193414552,0
193414721,0
193414880,0
193417570,0
193417619,0
193417657,0
193417768,0
193417808,0
193417842,0
193417877,0
193417945,0
193418240,0
193418677,0
193418919,0
193418948,0
193419128,0
193419265,0
193419289,0
193419312,0
193419316,0
193419354,0
193419427,0
193419498,0
193419527,0
193419676,0
193420055,0
193420207,0
193420427,0
193420600,0
193420702,0
193420745,0
193421047,0
193421084,0
193421164,0
193421204,0
193421273,0
193421374,0
193421447,0
193421520,0
193421592,0
193421712,0
193421886,0
193421966,0
193422132,0
193422168,0
193422225,0
193422255,0
193422311,0
193422458,0
193422481,0
193422595,0
193422616,0
193422665,0
193422724,0
193422801,0
193422858,0
193422942,0
193423162,0
193423256,0
193423455,0
193423599,0
193423625,0
193423729,0
193423882,0
193423996,0
193424130,0
193424157,0
193424237,0
193424291,1762129
193454531,0
193454677,0
193454728,0
193454747,0
193454769,0
193454811,0
193454867,0
193454898,0
193454966,0
193455239,0
193455300,0
193455386,0
193455436,0
193455516,0
193455537,0
193455646,0
193455776,0
193455791,0
193455932,0
193456037,0
193456138,0
193456162,0
193456337,0
193456354,0
193456428,0
193456601,0
193456700,0
193456762,0
193456802,0
193456866,0
193456921,0
193456944,0
193457044,0
193457081,0
193457093,0
193457111,0
193457154,0
193457213,0
193457258,0
193457282,0
193457382,0
193457428,0
193457529,0
193457545,0
193457589,0
193457699,0
193457719,0
193457741,0
193457800,0
193457877,0
193457934,0
193457981,0
193458026,0
193458213,0
193458256,0
193458285,0
193458412,0
193458656,0
193458801,0
193458961,0
193459020,0
193459122,0
193459138,0
193459167,0
193459212,0
193459296,0
193459315,0
193459400,0
193459522,0
193459562,0
193459590,0
193459654,0
193459703,0
193459779,0
193459806,0
193459844,0
193459956,0
193459984,0
193460023,0
193460151,0
193460243,0
193475287,0
193476157,0
193486308,0
193489147,0
193492338,0
193497286,0
193499421,0
193499740,0
193501405,0
193503292,0
193505395,0
193506261,0
193508510,0
193532978,0
193540570,0
193582066,0
193589090,0
193605625,0
193606844,0
193611247,0
193613685,0
193615110,0
193616971,0
193628360,0
193662472,0
193675117,0
193690760,0
193692145,0
193872265,0
193901318,0
193904821,0
193904864,0
193950088,0
193951723,0
193952191,0
193962562,0
193973836,0
194058116,0
194068432,0
194069765,0
194104732,0
194112131,0
194221264,0
194330690,0
194352058,0
194442399,0
194458227,0
194831482,0
194885930,0
194906838,0
194924047,0
194980370,0
194982850,0
195001718,0
195026262,0
195026472,0
195026780,0
195033084,0
195033220,0
195033390,0
195046672,0
195068512,0
195173535,0
195213145,0
195246165,0
195248375,0
195253460,0
195254025,0
195265761,0
195280699,0
195285919,0
195291818,0
195303559,0
195313553,0
195318381,0
195347112,0
195348018,0
195374340,0
195378313,0
195380423,0
195381752,0
195394274,0
195398565,0
195406956,0
195417581,0
195440454,0
195447070,0
195488719,0
195529858,0
195639347,0
195651373,0
195655303,0
195658055,0
195672922,0
195692294,0
195716583,0
195758641,0
195785565,0
195785861,0
195786523,0
195787494,0
195789473,0
195789653,0
195790396,0
195791314,0
195792076,0
195792606,0
195793892,0
195795030,0
195795180,0
195796344,0
195797506,0
195797598,0
195797677,0
195797683,0
195802415,0
195802694,0
195803448,0
195803856,0
195820536,0
195821389,0
195822128,0
195822642,0
195823006,0
195823182,0
195824123,0
195837271,0
195837424,0
195837599,0
195837611,0
195837799,0
195837978,0
195838764,0
195839038,0
195839211,0
195839385,0
195839560,0
195840355,0
195840411,0
195840617,0
195840748,0
195840783,0
195842223,0
195842442,0
195843020,0
195846790,0
195848643,0
195849133,0
195849218,0
195849398,0
195849758,0
195849826,0
195850085,0
195850177,0
195850205,0
195850271,0
195850481,0
195851024,0
195851116,0
195851368,0
195851548,0
195851626,0
195851791,0
195852198,0
195852380,0
195852445,0
195852510,0
195852560,0
195852659,0
195852811,0
195853150,0
195853274,0
195853454,0
195853539,0
195853595,0
195853750,0
195853899,0
195853996,0
195854002,0
195854294,0
195854372,0
195854938,0
195855021,0
195855314,0
195855405,0
195855479,0
195855747,0
195855826,0
195856051,0
195856176,0
195856349,0
195856444,0
195856706,0
195856901,0
195857262,0
195857342,0
195857517,0
195857787,0
195857874,0
195857972,0
195858146,0
195858222,0
195858297,0
195858364,0
195858712,0
195858812,0
195858914,0
195859018,0
195859265,0
195859348,0
195859506,0
195859586,0
195859674,0
195859751,0
195859851,0
195859943,0
195860043,0
195860133,0
195860232,0
195860316,0
195860461,0
195860882,0
195860965,0
195861063,0
195861149,0
195861554,0
195861740,0
195861885,0
195862037,0
195862118,0
195862383,0
195862577,0
195862680,0
195862850,0
195863021,0
195863189,0
195863262,0
195863546,0
195863655,0
195863746,0
195864125,0
195864549,0
195864654,0
195864836,0
195864926,0
195864991,0
195865270,0
195865433,0
195865790,0
195865885,0
195865980,0
195866367,0
195866447,0
195866534,0
195866615,0
195866698,0
195866966,0
195867060,0
195867159,0
195867430,0
195867544,0
195867644,0
195867726,0
195867800,0
195867892,0
195867963,0
195868054,0
195868127,0
195868216,0
195868482,0
195868572,0
195868680,0
195868762,0
195868861,0
195868943,0
195869124,0
195869217,0
195869302,0
195869394,0
195869494,0
195870043,0
195870217,0
195870297,0
195870375,105935455
195870462,0
195870564,0
195870628,0
195870717,0
195870898,0
195916557,0
195920672,0
195958327,0
195990262,0
196027142,0
196045387,0
196055491,0
196060520,0
196068554,0
196071152,0
196157488,0
196186924,0
196208971,0
196223156,0
196244299,0
196322181,0
196327190,0
196334727,0
196404034,0
196416154,0
196528488,0
196535720,0
196561704,0
196583745,0
196611930,0
196621367,0
196632013,0
196638165,0
196652292,0
196656143,0
196656821,0
196661367,0
196661552,0
196662499,0
196663724,0
196663872,0
196664960,0
196665135,0
196665600,0
196666077,0
196666252,0
196666404,0
196666576,0
196667536,0
196668026,0
196673000,0
196673373,0
196675523,0
196676349,0
196676933,0
196677500,0
196677891,0
196678241,0
196698418,0
196734681,0
196765560,0
196789061,0
196870912,0
196986099,0
196989640,0
197009834,0
197012334,0
197022805,0
197031245,0
197124383,0
197128521,0
197191551,0
197255900,0
197262942,0
198109367,0
198126539,0
198148265,0
198153639,0
198166872,0
198172755,129799840
198280630,0
198368726,0
198407239,0
198413743,0
198416348,0
198435400,0
198616163,0
198682677,0
198769269,0
198783112,0
198787028,0
198805547,0
198806149,0
198821697,0
198822002,0
198822707,0
198823896,0
198825149,0
198825355,0
198830993,0
198831523,0
198832392,0
198832565,0
198836985,0
198837738,0
198838065,0
198839360,0
198840942,0
198841134,0
198842491,0
198845181,0
198847478,0
198847697,0
198848816,0
198849204,0
198873352,0
198880059,0
198880929,0
198881270,0
198883035,0
198883802,0
198884188,0
198885358,0
198885531,0
198885676,0
198887118,0
198889823,0
198890975,0
198892955,0
198893156,0
198893933,0
198894153,0
198895924,0
198897294,0
198897466,0
198897647,0
198898513,0
198900340,0
198901276,0
198901766,0
198902912,0
198903578,0
198904063,0
198904525,0
198928472,0
198938415,0
198944876,0
198946666,0
198946829,0
198947689,0
198948872,0
198949253,0
198950756,0
198958740,0
198959780,0
198961237,0
198963648,0
198965729,0
198965938,0
198970273,0
198976934,0
198977753,0
198978082,0
198978402,0
198979770,0
198980477,0
198981425,0
198982049,0
198989056,0
198990805,0
198991949,0
198992527,0
198992699,0
198993628,0
199007230,0
199011072,0
199012152,0
199012443,0
199012607,0
199013496,0
199015231,0
199017052,0
199018951,0
199020287,0
199021690,0
199022197,0
199022351,0
199024937,0
199025480,0
199026968,0
199027699,0
199045848,0
199047120,0
199048378,0
199048551,0
199049538,0
199049889,0
199050630,0
199051757,0
199055625,0
199080999,0
199081963,0
199082089,0
199082366,0
199082485,0
199085867,0
199087729,0
199088299,0
199089048,0
199090494,0
199092434,0
199093378,0
199093562,0
199096236,0
199097177,0
199097612,0
199097933,0
199098024,0
199098091,0
199098346,0
199099091,0
199099318,0
199099924,0
199100889,0
199136227,0
199169964,0
199236228,0
199248347,0
199248399,0
199248444,0
199248565,0
199248625,0
199248667,0
199248806,0
199248863,0
199248999,0
199249107,0
199249169,0
199249472,0
199249525,0
199249572,0
199249615,0
199249813,0
199249930,0
199249978,0
199250033,0
199250079,0
199250128,0
199250286,0
199250417,0
199250472,0
199251057,0
199251233,0
199251273,0
199253395,0
199253591,0
199254014,0
199254107,0
199254273,0
199254380,0
199254493,0
199254554,0
199254612,0
199254921,0
199255130,0
199255293,0
199255316,0
199255465,0
199255620,0
199255796,0
199256075,0
199256447,0
199256521,0
199256593,0
199256662,0
199257308,0
199257485,0
199258162,0
199259632,0
199259674,0
199259902,0
199260352,0
199261020,0
199262409,0
199264096,0
199268877,0
199272342,0
199275276,0
199277879,0
199283107,0
199284771,0
199291888,0
199304282,0
199312550,0
199312752,0
199312826,0
199312992,0
199313030,0
199313138,0
199313539,0
199313605,0
199313743,0
199313750,0
199313824,0
199313848,0
199313901,0
199313939,0
199314053,0
199314069,0
199314560,0
199314629,0
199314713,0
199314784,0
199315004,0
199315066,0
199315287,0
199315345,0
199315755,0
199315973,0
199316119,0
199316221,0
199316284,0
199316386,0
199316625,0
199316649,0
199316860,0
199316910,0
199316990,0
199317058,0
199317134,0
199317211,0
199317306,0
199317434,0
199318080,0
199318246,0
199318474,0
199318568,0
199318870,0
199318940,0
199319173,0
199319278,0
199319509,0
199319863,0
199319934,0
199319995,0
199320067,0
199320216,0
199320334,0
199320549,0
199320766,0
199320833,0
199320905,0
199321035,0
199321091,0
199321299,0
199321357,0
199321443,0
199326302,0
199326387,0
199326838,0
199327099,0
199327564,0
199327702,0
199327846,0
199327917,0
199328187,0
199328385,0
199328529,0
199328585,0
199328652,0
199328999,0
199329622,0
199329701,0
199329814,0
199330038,0
199330244,0
199330381,0
199330637,0
199330789,0
199330870,0
199331009,0
199331403,0
199331558,0
199331889,0
199332019,0
199332189,0
199332259,0
199332428,0
199332503,0
199332660,0
199332805,0
199332938,0
199333248,0
199333314,0
199333480,0
199333621,0
199333690,0
199333834,0
199334359,0
199334515,0
199334718,0
199335052,0
199335430,0
199336066,0
199336144,0
199336234,0
199336388,0
199336996,0
199337048,0
199337201,0
199337434,0
199337525,0
199337881,0
199338184,0
199338389,0
199338494,0
199338699,0
199338775,0
199338962,0
199339670,0
199340004,0
199340262,0
199340506,0
199340649,0
199340891,0
199340976,0
199341210,0
199341406,0
199363077,0
199363902,0
199364174,0
199364466,0
199364856,0
199366438,0
199366542,0
199366620,0
199366777,0
199367327,0
199367405,0
199367768,0
199369097,0
199369187,0
199369573,0
199369652,0
199369736,0
199369810,0
199370285,0
199370435,0
199370605,0
199370696,0
199370877,0
199371413,0
199372367,0
199372762,0
199373333,0
199373663,0
199374069,0
199374311,0
199374384,0
199374630,0
199374774,0
199375614,0
199375680,0
199375813,0
199376413,0
199377176,0
199377646,0
199377725,0
199377794,0
199378411,0
199378801,0
199379128,0
199379737,0
199380349,0
199380897,0
199381227,0
199381394,0
199381473,0
199381557,0
199381620,0
199381841,0
199381907,0
199382144,0
199382208,0
199382629,0
199383293,0
199383347,0
199383638,0
199383908,0
199383978,0
199384180,0
199384303,0
199384367,0
199384563,0
199385393,0
199418416,0
199420497,0
199427666,0
199500133,0
199501409,0
199506172,0
199524367,0
199565505,0
199596523,0
199604762,0
199606738,0
199611020,0
199683337,0
199719771,0
199774251,0
199845235,0
199846487,0
199867753,0
199923322,0
199928165,0
199928667,0
199939750,0
199940024,0
199941613,0
199944671,0
199946683,0
199947202,0
199948855,0
199949768,0
199956195,0
199960720,0
199977165,0
199980214,0
199998660,0
200066660,0
200086225,0
200224356,0
200255504,0
200290280,0
200296452,0
200499418,0
200667339,0
200677761,0
200750948,0
200752241,0
200757273,0
200773571,0
200836451,0
200865291,0
200879885,0
200919198,0
200932116,0
200936054,0
200941868,0
200982615,0
201015462,0
201118334,0
201152401,0
201152829,0
201155449,0
201170081,0
201173128,0
201173884,0
201175339,0
201175811,0
201178731,0
201180046,0
201180702,0
201185983,34132265
201197201,0
201197635,0
201198434,0
201200619,0
201202473,0
201203189,0
201208783,0
201210489,0
201210890,0
201211756,0
201214256,0
201214415,0
201224991,0
201225163,0
201226295,0
201227257,0
201227446,0
201227997,0
201232115,0
201232608,0
201234372,0
201235024,0
201236226,0
201237274,0
201237676,0
201237880,0
201239380,0
201239700,0
201240453,0
201241154,0
201241968,0
201243616,0
201245639,0
201285779,0
201286162,0
201287138,0
201287310,0
201289019,0
201290404,0
201293999,0
201294364,0
201295260,0
201296081,0
201296269,0
201299639,0
201311062,0
201312226,0
201312470,0
201312605,0
201313227,0
201313518,0
201314491,0
201315106,0
201315225,0
201315711,0
201316248,0
201316758,0
201317906,0
201318660,0
201318932,0
201319605,0
201319869,0
201320676,0
201321199,0
201322039,0
201322792,0
201324505,0
201324722,0
201325240,0
201325514,0
201326574,0
201326755,0
201326940,0
201327112,0
201327788,0
201329696,0
201330867,0
201331625,0
201331804,0
201331890,0
201333035,0
201333112,0
201333434,0
201338375,0
201369764,0
201370404,0
201370474,0
201370590,0
201370855,0
201371009,0
201372271,0
201372396,0
201372765,0
201421408,0
201428849,89254393
201486123,0
201486146,0
201486837,0
201491036,0
201493209,0
201500703,0
201502649,0
201503467,0
201512898,0
201514377,0
201515860,0
201515990,0
201516050,0
201516110,0
201516240,0
201516290,0
201516406,0
201517236,0
201517647,0
201517779,0
201518350,0
201518816,0
201519111,0
201519883,0
201520078,0
201520468,0
201520573,0
201520677,0
201521446,0
201521601,0
201521773,0
201521973,0
201521985,0
201522295,0
201522748,0
201522855,0
201522942,0
201523250,0
201523460,0
201523809,0
201524297,0
201524461,0
201524518,0
201524578,0
201524885,0
201524942,0
201525040,0
201525309,0
201525385,0
201526085,0
201526882,0
201527916,0
201527989,0
201528072,0
201528166,0
201528465,0
201528493,0
201528786,0
201529769,0
201529913,0
201530245,0
201530484,0
201530514,0
201530603,0
201532087,0
201532424,0
201532674,0
201532957,0
201533384,0
201533492,0
201533544,0
201533975,0
201534092,0
201534721,0
201535103,0
201535601,0
201536079,0
201537057,0
201537424,0
201537665,0
201537882,0
201537884,0
201538532,0
201539234,0
201539499,0
201539626,0
201539699,0
201539907,0
201539978,0
201540293,0
201540759,0
201540937,0
201541089,0
201541122,0
201541174,0
201541444,0
201541568,0
201541673,0
201541948,0
201556266,0
201556618,0
201556664,0
201557077,0
201557398,0
201557500,0
201557550,214605778
201557737,0
201558045,0
201558882,0
201559306,0
201559414,0
201559598,0
201559658,0
201560006,0
201560122,0
201560237,0
201560424,0
201560530,0
201560819,0
201560898,0
201561910,0
201562348,0
201562387,0
201562609,0
201562808,0
201562992,0
201563074,0
201563565,0
201563608,0
201564115,0
201569161,0
201570013,0
201570699,0
201570838,0
201571106,0
201571314,0
201571658,0
201571757,0
201572455,0
201572730,0
201573045,0
201573410,0
201574187,0
201574241,0
201574403,0
201575274,0
201575329,0
201581699,0
201596627,0
201597209,0
201597262,0
201597304,0
201598623,0
201600201,0
201600270,0
201600369,0
201600444,0
201600821,0
201600948,0
201601380,0
201601731,0
201603354,0
201603448,0
201603821,0
201604997,0
201605318,0
201605384,0
201605763,0
201606448,0
201606673,0
201607566,0
201608977,0
201609977,0
201611041,0
201611373,0
201611921,0
201612032,0
201697665,0
201702196,0
201708299,0
201712303,0
201724978,0
201728047,0
201739883,0
201755110,0
201776574,0
201780150,0
201780868,0
201783462,0
